Country,City,Business Name,Address,Website,Email,Phone Number
USA,"Charlotte,Detroit,Shanghai",OneMagnify," 777 Woodward Avenue ,Suite 500, Detroit, Michigan 48226, 300 West Summit Avenue • Suite 300 Charlotte, NC 28203, 322 A Street Wilmington, DE 19801, Shanghai Information Tower 211 Century Avenue, Pudong Shanghai, China 200120, Richmondstrasse 6, #414 50667 Cologne Germany, ICON Centre, 2nd Floor, New # 129, Nelson Manickam Road, Nungambakkam, Chennai - 600029 Tamil Nadu, India",https://onemagnify.com,sfarr@onemagnify.com,"313.965.3000,704.887.5600,302.427.8544,+86 21 2032 2431,+49 (0) 221 92042240,+91 044 42124812"
USA,Houston,Decode Digital," 3815 Montrose Blvd #210, Houston, Texas 77006",https://decodedigital.co,hello@decodedigital.co,7133528440
USA,"San Francisco,London",Digital Uncut," 225 Shoreditch High Street London E1 6PJ, 981 Mission Street #12, San Francisco, CA, 94103",https://digitaluncut.com,info@digitaluncut.com,"+44 203 637 8171,+1 8448358163"
USA,San Diego,Ignite Visibility," 444 West Beech St. Fourth Floor San Diego, CA 92101",https://ignitevisibility.com,john@ignitevisibility.com,(619) 2958232
USA,San Francisco,Punchcut," 150 California St. 9th Floor, San Francisco, CA 94111",https://www.punchcut.com,business@punchcut.com,415 4458855
USA,Portland,Mad Fish Digital," 1305 NW 18th St. Portland, Oregon 97209",https://www.madfishdigital.com/?utm_source=DigitalAgencyNetwork&utm_medium=referral&utm_campaign=alpha,team@madfishdigital.com,5039355222
USA,Washington DC,WebMechanix," 8621 Robert Fulton Dr #110, Columbia, MD 21046",https://www.webmechanix.com,win@webmechanix.com,(443) 927-7195 
USA,Philadelphia,Udonis," 2035 Sunset Lk. Road,
Newark, Delaware 19702",https://udonis.co,hello@udonis.co,13025258221
USA,San Diego,LESS+MORE," 2869 Historic Decatur Road, San Diego, CA 92106",https://lessandmore.com,studio@lessandmore.com,619 341 9239
USA,Portland,Jute Creative, 5229 NE Martin Luther King Jr. Blvd. Ste 101,https://www.jutecreative.com,info@jutecreative.com,5032064171
USA,Washington DC,nclud," 1348 Florida Ave NW Washington, DC 20009",https://nclud.com,hello@nclud.com,202 6848984
USA,Philadelphia,Key Medium," 100 S. Juniper Street Floor 3 #418 Philadelphia, PA 19107",https://keymedium.com,info@keymedium.com,215 3020280
USA,Cincinnati,Orchard," 1110 Main Street Suite 200 Cincinnati, OH 45202",https://growatorchard.com,info@growatorchard.com,5133815555
USA,Columbus,The Media Captain," 294 East Long Street, 3rd Floor, Columbus, OH 43215",https://www.themediacaptain.com,info@themediacaptain.com,(614) 5649313
USA,Detroit,Skidmore Studio," 1555 Broadway, 4th Floor, Detroit, MI 48226",https://www.skidmorestudio.com,hi@skidmorestudio.com,(313) 4468200
USA,Portland,SingleMind," 340 Oswego Pointe Drive, Suite 205",https://www.singlemindconsulting.com/?utm_source=DAN&utm_medium=Portland%20Agencies,hello@singlemindconsulting.com,8669974239
USA,Cincinnati,Creative Department," 1132 Main Street Cincinnati, OH 45202",https://www.creativedepartment.com,info@creativedepartment.com,5136512901
USA,Washington DC,Dragonfly," 3000 Chestnut Ave. Suite 100D Baltimore, MD 21211",https://dragonflydm.com,info@dragonflydm.com,(800) 6360347
USA,Philadelphia,1Digital Agency," 20 N 3rd Street, Suite 301 (DANIEL BLDG), Philadelphia, PA 19106, 465 rue Saint-Jean Suite 702 7th Floor, Old Montreal H2X 2R6 (Quebec)",https://www.1digitalagency.com,info@1digitalagency.com,"888. 982. 8269,888. 982. 8269"
USA,Detroit,SSDM," 850 Stephenson Hwy., Suite 700, Troy MI 48083",https://ssdm.co,media@ssdigitalmedia.com,+1 3133073154
USA,Portland,Digital C4," 4804 NW Bethany Blvd, STE i2140, Portland, OR 97229",https://www.digitalc4.com,marketing@digitalc4.com,5033518995
USA,"Chicago,Portland",Solid Digital," 100 N LaSalle St. Suite 1400, Chicago, IL 60606, 200 SW Market St. Suite 975 Portland, OR 97201",https://www.soliddigital.com,hello@soliddigital.com,"8778999981,8778999981"
USA,Washington DC,Grafik," 625 North Washington Street, Suite 302, Alexandria, VA 22314",https://grafik.agency,clara@grafik.com,7032994500
USA,San Francisco,KNI," 720 York St. #103 San Francisco, CA",https://www.kurtnoble.com/?utm_source=digitalagencynetwork,newbusiness@kurtnoble.com,(415) 3596804
USA,San Francisco,BAUNFIRE," 75 E Santa Clara St, Ste 1425 San Jose, California 95113",https://www.baunfire.com,hello@baunfire.com,(408) 899-8998
USA,San Francisco,Boldium," 1331 7th St, Unit F. Berkeley, CA 94710",https://boldium.com,hello@boldium.com,5109625559
USA,San Francisco,Tacpoint," 577 Airport Blvd, Suite 450, San Francisco",http://www.tacpoint.com,hello@tacpoint.com,+1 650 5773140
USA,San Francisco,Clay," 300 Broadway #23, San Francisco, CA 94133",https://clay.global,hello@clay.global,+1 4157966262
